event_id,timestamp,stage,status,object_id,phase,label,planner,waypoints,duration_ms,grip,target_xyz,ignored_body_names,failure_reason,collision_pair,obstacle_distance,extra_json
372,2026-05-14T08:18:25.023,OMPL_PLAN,START,,pick(circle2) pregrasp,,RRTConnect,,,0.0400,,[],,,,"{""time_limit"": 5.0, ""start_q"": [0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4942, -0.75], ""goal_q"": [0.1616, 0.7338, 0.0152, -1.4249, -0.0114, 2.174, -0.6177]}"
373,2026-05-14T08:18:25.748,OMPL_PLAN,OK,,pick(circle2) pregrasp,,BITstar,60,725,,,,,,,"{""path_length"": 0.706, ""selected_goal_q"": [0.16162653051028242, 0.7337833589260991, 0.015201583295510444, -1.42487973660769, -0.011409619497745972, 2.173994049878745, -0.6176770156462711]}"
374,2026-05-14T08:18:25.748,TRAJECTORY_EXEC,START,,,,,60,,0.0400,,[],,,,"{""settle_steps_per_wp"": 14, ""final_settle_steps"": 40}"
375,2026-05-14T08:18:25.749,TRAJECTORY_WAYPOINT,EXEC,,,,,1/60,,0.0400,,,,,,"{""q"": [0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4942, -0.75]}"
376,2026-05-14T08:18:26.243,TRAJECTORY_WAYPOINT,EXEC,,,,,16/60,,0.0400,,,,,,"{""q"": [0.0411, 0.5872, 0.0038, -1.8423, -0.003, 2.4128, -0.7164]}"
377,2026-05-14T08:18:26.724,TRAJECTORY_WAYPOINT,EXEC,,,,,31/60,,0.0400,,,,,,"{""q"": [0.0822, 0.6372, 0.0077, -1.7, -0.0059, 2.3314, -0.6827]}"
378,2026-05-14T08:18:27.231,TRAJECTORY_WAYPOINT,EXEC,,,,,46/60,,0.0400,,,,,,"{""q"": [0.1233, 0.6872, 0.0116, -1.5577, -0.0087, 2.25, -0.6491]}"
379,2026-05-14T08:18:27.685,TRAJECTORY_WAYPOINT,EXEC,,,,,60/60,,0.0400,,,,,,"{""q"": [0.1616, 0.7338, 0.0152, -1.4249, -0.0114, 2.174, -0.6177]}"
380,2026-05-14T08:18:27.809,TRAJECTORY_EXEC,OK,,,,,60,2061,,,,,,,
381,2026-05-14T08:18:27.810,MOVE_POSE,OK,,pick(circle2) pregrasp,,,,,,,,,,,
382,2026-05-14T08:18:27.810,MOVE_POSE,START,,pick(circle2) grasp,,,,,0.0400,"[0.34, -0.32, 0.9094]","[""circle2""]",,,,
383,2026-05-14T08:18:28.061,IK_CANDIDATE,OK,,pick(circle2) grasp,,,,,,"[0.34, -0.32, 0.9094]",,,,,"{""pos_err"": 0.0188, ""ori_err"": 0.00781, ""candidate_idx"": 0, ""ref_idx"": 0, ""pos_limit"": 0.035}"
384,2026-05-14T08:18:28.062,IK_CANDIDATE,INVALID_GOAL,,pick(circle2) grasp,,,,,,,,,,,"{""candidate_idx"": 0, ""ref_idx"": 0}"
