event_id,timestamp,stage,status,object_id,phase,label,planner,waypoints,duration_ms,grip,target_xyz,ignored_body_names,failure_reason,collision_pair,obstacle_distance,extra_json
255,2026-05-14T07:17:47.080,IK_CANDIDATE,REJECT,,pick(cube4) pregrasp,,,,,,"[0.335, 0.3, 1.1294]",,,,,"{""pos_err"": 0.05053, ""ori_err"": 0.02293, ""candidate_idx"": 2, ""ref_idx"": 3}"
256,2026-05-14T07:17:47.247,IK_CANDIDATE,REJECT,,pick(cube4) pregrasp,,,,,,"[0.36, 0.325, 1.1294]",,,,,"{""pos_err"": 0.08658, ""ori_err"": 0.01254, ""candidate_idx"": 3, ""ref_idx"": 0}"
257,2026-05-14T07:17:47.413,IK_CANDIDATE,REJECT,,pick(cube4) pregrasp,,,,,,"[0.36, 0.325, 1.1294]",,,,,"{""pos_err"": 0.19161, ""ori_err"": 0.17721, ""candidate_idx"": 3, ""ref_idx"": 1}"
258,2026-05-14T07:17:47.591,IK_CANDIDATE,REJECT,,pick(cube4) pregrasp,,,,,,"[0.36, 0.325, 1.1294]",,,,,"{""pos_err"": 0.0864, ""ori_err"": 0.01384, ""candidate_idx"": 3, ""ref_idx"": 2}"
259,2026-05-14T07:17:47.755,IK_CANDIDATE,REJECT,,pick(cube4) pregrasp,,,,,,"[0.36, 0.325, 1.1294]",,,,,"{""pos_err"": 0.08472, ""ori_err"": 0.00729, ""candidate_idx"": 3, ""ref_idx"": 3}"
260,2026-05-14T07:17:47.918,IK_CANDIDATE,REJECT,,pick(cube4) pregrasp,,,,,,"[0.36, 0.275, 1.1294]",,,,,"{""pos_err"": 0.06371, ""ori_err"": 0.01374, ""candidate_idx"": 4, ""ref_idx"": 0}"
261,2026-05-14T07:17:47.439,IK_CANDIDATE,REJECT,,pick(cube4) pregrasp,,,,,,"[0.36, 0.275, 1.1294]",,,,,"{""pos_err"": 0.16708, ""ori_err"": 0.14704, ""candidate_idx"": 4, ""ref_idx"": 1}"
262,2026-05-14T07:17:47.600,IK_CANDIDATE,REJECT,,pick(cube4) pregrasp,,,,,,"[0.36, 0.275, 1.1294]",,,,,"{""pos_err"": 0.06325, ""ori_err"": 0.01276, ""candidate_idx"": 4, ""ref_idx"": 2}"
263,2026-05-14T07:17:47.773,IK_CANDIDATE,REJECT,,pick(cube4) pregrasp,,,,,,"[0.36, 0.275, 1.1294]",,,,,"{""pos_err"": 0.06281, ""ori_err"": 0.0168, ""candidate_idx"": 4, ""ref_idx"": 3}"
264,2026-05-14T07:17:47.773,IK_SOLVE,FAILED,,pick(cube4) pregrasp,,,,,,"[0.36, 0.3, 1.1294]",,ik_error_above_plan_limit,,,"{""pos_err"": 0.05, ""ori_err"": 0.02111}"
265,2026-05-14T07:17:47.773,PICK,FAILED,cube4,pregrasp,,,,,,,,move_pregrasp_failed,,,
266,2026-05-14T07:17:47.774,DROP,START,,,,,,,,,,,,,
