event_id,timestamp,stage,status,arm,object_id,phase,label,planner,attempt,waypoints,duration_ms,grip,target_xyz,actual_xyz,ee_xyz,object_xyz,object_z,held_object,finger_pos,q,q_target,q_error_norm,pos_err,ori_err,iterations,distance_to_target,ignored_body_names,failure_reason,collision_pair,contact_count,penetration,obstacle_distance,extra_json,run_id,task,scene,run_ts,is_event,file,scenario_type,obstacle_mode,backend,candidate_id,seed_id,joint_limit_valid,state_valid,state_invalid_reason,ompl_result,execution_result,timestamp_dt
323,2026-05-27T20:37:32.107,OMPL_PLAN,START,left,,pick(cube3) pregrasp,,RRTConnect,,,,0.04,,,"[0.2078, -0.0001, 0.9882]",,,,0.04,"[-0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4942, -0.75]","[-0.573, 0.6377, -0.0, -1.419, -0.0, 2.0699, -0.75]",0.9156,,,,,[],,,,,,"{""time_limit"": 6.0, ""start_q"": [-0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4942, -0.75], ""goal_q"": [-0.573, 0.6377, -0.0, -1.419, -0.0, 2.0699, -0.75], ""planner_attempts"": [""RRTConnect"", ""BITstar""], ""start_state_valid"": true, ""start_state_invalid_reason"": null}",align_cubes_group_no_obs_20260527_203658,align_cubes,group_no_obs,2026-05-27 20:36:58,True,align_cubes_group_no_obs_20260527_203658_events.csv,static,no_obs,,,,,,,,,2026-05-27 20:37:32.107
324,2026-05-27T20:37:32.331,OMPL_PLAN,OK,left,,pick(cube3) pregrasp,,RRTConnect,,93.0,167.0,,,,"[0.2078, -0.0001, 0.9882]",,,,0.04,"[-0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4942, -0.75]","[-0.573, 0.6377, -0.0, -1.419, -0.0, 2.0699, -0.75]",0.9156,,,,,,,,,,,"{""path_length"": 0.9156, ""selected_goal_q"": [-0.5729661428887062, 0.6376721248892253, -3.200050947513185e-17, -1.4189738955507023, -4.300486535318943e-17, 2.069932674023774, -0.75]}",align_cubes_group_no_obs_20260527_203658,align_cubes,group_no_obs,2026-05-27 20:36:58,True,align_cubes_group_no_obs_20260527_203658_events.csv,static,no_obs,,,,,,,success,,2026-05-27 20:37:32.331
346,2026-05-27T20:37:33.218,OMPL_PLAN,START,left,,pick(cube3) grasp,,RRTConnect,,,,0.04,,,"[0.205, -0.3913, 1.1162]",,,,0.04,"[-0.5733, 0.6468, -0.0011, -1.4248, -0.0002, 2.0695, -0.75]","[-0.5727, 0.9996, -0.0003, -1.2995, -0.0001, 2.2506, -0.75]",0.4159,,,,,"[""cube3""]",,,,,,"{""time_limit"": 6.0, ""start_q"": [-0.5733, 0.6468, -0.0011, -1.4248, -0.0002, 2.0695, -0.75], ""goal_q"": [-0.5727, 0.9996, -0.0003, -1.2995, -0.0001, 2.2506, -0.75], ""planner_attempts"": [""RRTConnect"", ""BITstar""], ""start_state_valid"": true, ""start_state_invalid_reason"": null}",align_cubes_group_no_obs_20260527_203658,align_cubes,group_no_obs,2026-05-27 20:36:58,True,align_cubes_group_no_obs_20260527_203658_events.csv,static,no_obs,,,,,,,,,2026-05-27 20:37:33.218
347,2026-05-27T20:37:33.363,OMPL_PLAN,OK,left,,pick(cube3) grasp,,RRTConnect,,43.0,106.0,,,,"[0.205, -0.3913, 1.1162]",,,,0.04,"[-0.5733, 0.6468, -0.0011, -1.4248, -0.0002, 2.0695, -0.75]","[-0.5727, 0.9996, -0.0003, -1.2995, -0.0001, 2.2506, -0.75]",0.4159,,,,,,,,,,,"{""path_length"": 0.416, ""selected_goal_q"": [-0.5726970049964697, 0.9996391417157033, -0.000342105447958409, -1.2994521633061011, -0.00014052884571340128, 2.2506164776664637, -0.7499906809946445]}",align_cubes_group_no_obs_20260527_203658,align_cubes,group_no_obs,2026-05-27 20:36:58,True,align_cubes_group_no_obs_20260527_203658_events.csv,static,no_obs,,,,,,,success,,2026-05-27 20:37:33.363
373,2026-05-27T20:37:36.258,OMPL_PLAN,START,left,,pick(cube3) lift,,RRTConnect,,,,0.015,,,"[0.2148, -0.3966, 0.9214]","[0.2104, -0.3893, 0.8216]",,cube3,0.0403,"[-0.5726, 1.0081, -0.0004, -1.3032, -0.0003, 2.2502, -0.75]","[-0.5725, 0.6777, -0.0006, -1.3542, -0.0003, 2.0958, -0.75]",0.3683,,,,,"[""cube3""]",,,,,,"{""time_limit"": 6.0, ""start_q"": [-0.5726, 1.0081, -0.0004, -1.3032, -0.0003, 2.2502, -0.75], ""goal_q"": [-0.5725, 0.6777, -0.0006, -1.3542, -0.0003, 2.0958, -0.75], ""planner_attempts"": [""RRTConnect"", ""BITstar""], ""start_state_valid"": true, ""start_state_invalid_reason"": null}",align_cubes_group_no_obs_20260527_203658,align_cubes,group_no_obs,2026-05-27 20:36:58,True,align_cubes_group_no_obs_20260527_203658_events.csv,static,no_obs,,,,,,,,,2026-05-27 20:37:36.258
374,2026-05-27T20:37:36.387,OMPL_PLAN,OK,left,,pick(cube3) lift,,RRTConnect,,38.0,103.0,,,,"[0.2148, -0.3966, 0.9214]","[0.2104, -0.3893, 0.8216]",,cube3,0.0403,"[-0.5726, 1.0081, -0.0004, -1.3032, -0.0003, 2.2502, -0.75]","[-0.5725, 0.6777, -0.0006, -1.3542, -0.0003, 2.0958, -0.75]",0.3683,,,,,,,,,,,"{""path_length"": 0.3682, ""selected_goal_q"": [-0.5724892443735138, 0.6776674229353066, -0.0005852759800935958, -1.3542114909320107, -0.0002885083423270274, 2.095766584030841, -0.7500106617237299]}",align_cubes_group_no_obs_20260527_203658,align_cubes,group_no_obs,2026-05-27 20:36:58,True,align_cubes_group_no_obs_20260527_203658_events.csv,static,no_obs,,,,,,,success,,2026-05-27 20:37:36.387
398,2026-05-27T20:37:37.796,OMPL_PLAN,START,left,,"place(0.275, -0.125) preplace",,RRTConnect,,,,0.015,,,"[0.2189, -0.3994, 1.1201]","[0.2221, -0.3977, 1.0045]",,cube3,0.034,"[-0.5725, 0.6871, -0.0007, -1.3589, -0.0005, 2.0953, -0.75]","[-0.1288, 0.4658, -0.0609, -1.6987, 0.0313, 2.1773, -0.885]",0.6252,,,,,"[""cube3""]",,,,,,"{""time_limit"": 6.0, ""start_q"": [-0.5725, 0.6871, -0.0007, -1.3589, -0.0005, 2.0953, -0.75], ""goal_q"": [-0.1288, 0.4658, -0.0609, -1.6987, 0.0313, 2.1773, -0.885], ""planner_attempts"": [""RRTConnect"", ""BITstar""], ""start_state_valid"": true, ""start_state_invalid_reason"": null}",align_cubes_group_no_obs_20260527_203658,align_cubes,group_no_obs,2026-05-27 20:36:58,True,align_cubes_group_no_obs_20260527_203658_events.csv,static,no_obs,,,,,,,,,2026-05-27 20:37:37.796
399,2026-05-27T20:37:37.965,OMPL_PLAN,OK,left,,"place(0.275, -0.125) preplace",,RRTConnect,,64.0,130.0,,,,"[0.2189, -0.3994, 1.1201]","[0.2221, -0.3977, 1.0045]",,cube3,0.034,"[-0.5725, 0.6871, -0.0007, -1.3589, -0.0005, 2.0953, -0.75]","[-0.1288, 0.4658, -0.0609, -1.6987, 0.0313, 2.1773, -0.885]",0.6252,,,,,,,,,,,"{""path_length"": 0.6252, ""selected_goal_q"": [-0.12881367123519383, 0.4658271529951145, -0.060859181965763544, -1.6987219494062973, 0.03130899302525799, 2.177271926081702, -0.8850147927066372]}",align_cubes_group_no_obs_20260527_203658,align_cubes,group_no_obs,2026-05-27 20:36:58,True,align_cubes_group_no_obs_20260527_203658_events.csv,static,no_obs,,,,,,,success,,2026-05-27 20:37:37.965
417,2026-05-27T20:37:39.567,OMPL_PLAN,START,left,,"place(0.275, -0.125) release",,RRTConnect,,,,0.015,,,"[0.2571, -0.1201, 1.118]","[0.2548, -0.1207, 0.9919]",,cube3,0.0299,"[-0.1287, 0.4749, -0.0598, -1.7038, 0.0311, 2.1764, -0.8848]","[-0.1351, 0.7369, -0.0558, -1.608, 0.032, 2.2764, -0.885]",0.2964,,,,,"[""cube3""]",,,,,,"{""time_limit"": 6.0, ""start_q"": [-0.1287, 0.4749, -0.0598, -1.7038, 0.0311, 2.1764, -0.8848], ""goal_q"": [-0.1351, 0.7369, -0.0558, -1.608, 0.032, 2.2764, -0.885], ""planner_attempts"": [""RRTConnect"", ""BITstar""], ""start_state_valid"": true, ""start_state_invalid_reason"": null}",align_cubes_group_no_obs_20260527_203658,align_cubes,group_no_obs,2026-05-27 20:36:58,True,align_cubes_group_no_obs_20260527_203658_events.csv,static,no_obs,,,,,,,,,2026-05-27 20:37:39.567
418,2026-05-27T20:37:39.715,OMPL_PLAN,OK,left,,"place(0.275, -0.125) release",,RRTConnect,,31.0,116.0,,,,"[0.2571, -0.1201, 1.118]","[0.2548, -0.1207, 0.9919]",,cube3,0.0299,"[-0.1287, 0.4749, -0.0598, -1.7038, 0.0311, 2.1764, -0.8848]","[-0.1351, 0.7369, -0.0558, -1.608, 0.032, 2.2764, -0.885]",0.2964,,,,,,,,,,,"{""path_length"": 0.2964, ""selected_goal_q"": [-0.13512600960457155, 0.7369178114392223, -0.055765132106184966, -1.6080170335911965, 0.032032901334315, 2.2763888713317755, -0.8850147927066372]}",align_cubes_group_no_obs_20260527_203658,align_cubes,group_no_obs,2026-05-27 20:36:58,True,align_cubes_group_no_obs_20260527_203658_events.csv,static,no_obs,,,,,,,success,,2026-05-27 20:37:39.715
446,2026-05-27T20:37:42.491,OMPL_PLAN,START,left,,"place(0.275, -0.125) retreat",,RRTConnect,,,,0.04,,,"[0.2717, -0.1245, 0.9813]","[0.2542, -0.1409, 0.8294]",,cube3,0.04,"[-0.1351, 0.7465, -0.0556, -1.613, 0.0319, 2.2757, -0.885]","[-0.1831, 0.4396, -0.0, -1.5811, -0.0, 2.0305, -0.75]",0.4242,,,,,"[""cube3""]",,,,,,"{""time_limit"": 6.0, ""start_q"": [-0.1351, 0.7465, -0.0556, -1.613, 0.0319, 2.2757, -0.885], ""goal_q"": [-0.1831, 0.4396, -0.0, -1.5811, -0.0, 2.0305, -0.75], ""planner_attempts"": [""RRTConnect"", ""BITstar""], ""start_state_valid"": true, ""start_state_invalid_reason"": null}",align_cubes_group_no_obs_20260527_203658,align_cubes,group_no_obs,2026-05-27 20:36:58,True,align_cubes_group_no_obs_20260527_203658_events.csv,static,no_obs,,,,,,,,,2026-05-27 20:37:42.491
447,2026-05-27T20:37:42.602,OMPL_PLAN,OK,left,,"place(0.275, -0.125) retreat",,RRTConnect,,44.0,80.0,,,,"[0.2717, -0.1245, 0.9813]","[0.2542, -0.1409, 0.8294]",,cube3,0.04,"[-0.1351, 0.7465, -0.0556, -1.613, 0.0319, 2.2757, -0.885]","[-0.1831, 0.4396, -0.0, -1.5811, -0.0, 2.0305, -0.75]",0.4242,,,,,,,,,,,"{""path_length"": 0.4242, ""selected_goal_q"": [-0.18311081726248413, 0.43955643704468095, -7.8410752673410495e-19, -1.581145607086718, -2.0579377020396905e-17, 2.030540747927095, -0.75]}",align_cubes_group_no_obs_20260527_203658,align_cubes,group_no_obs,2026-05-27 20:36:58,True,align_cubes_group_no_obs_20260527_203658_events.csv,static,no_obs,,,,,,,success,,2026-05-27 20:37:42.602
457,2026-05-27T20:37:43.348,OMPL_PLAN,START,left,,"transit after place(0.275, -0.125)",,RRTConnect,,,,0.04,,,"[0.2678, -0.1237, 1.177]",,,,0.04,"[-0.183, 0.4479, -0.0002, -1.5861, -0.0001, 2.0302, -0.7504]","[0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75]",0.6413,,,,,"[""cube3""]",,,,,,"{""time_limit"": 6.0, ""start_q"": [-0.183, 0.4479, -0.0002, -1.5861, -0.0001, 2.0302, -0.7504], ""goal_q"": [0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75], ""planner_attempts"": [""RRTConnect"", ""BITstar""], ""start_state_valid"": true, ""start_state_invalid_reason"": null}",align_cubes_group_no_obs_20260527_203658,align_cubes,group_no_obs,2026-05-27 20:36:58,True,align_cubes_group_no_obs_20260527_203658_events.csv,static,no_obs,,,,,,,,,2026-05-27 20:37:43.348
458,2026-05-27T20:37:43.501,OMPL_PLAN,OK,left,,"transit after place(0.275, -0.125)",,RRTConnect,,66.0,108.0,,,,"[0.2678, -0.1237, 1.177]",,,,0.04,"[-0.183, 0.4479, -0.0002, -1.5861, -0.0001, 2.0302, -0.7504]","[0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75]",0.6413,,,,,,,,,,,"{""path_length"": 0.6413, ""selected_goal_q"": [0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75]}",align_cubes_group_no_obs_20260527_203658,align_cubes,group_no_obs,2026-05-27 20:36:58,True,align_cubes_group_no_obs_20260527_203658_events.csv,static,no_obs,,,,,,,success,,2026-05-27 20:37:43.501
513,2026-05-27T20:37:50.344,OMPL_PLAN,START,left,,pick(cube4) pregrasp,,RRTConnect,,,,0.04,,,"[0.2078, -0.0001, 0.9882]",,,,0.04,"[-0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4942, -0.75]","[-0.4531, 0.8024, -0.0026, -1.2915, 0.002, 2.1107, -0.7608]",0.9503,,,,,[],,,,,,"{""time_limit"": 6.0, ""start_q"": [-0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4942, -0.75], ""goal_q"": [-0.4531, 0.8024, -0.0026, -1.2915, 0.002, 2.1107, -0.7608], ""planner_attempts"": [""RRTConnect"", ""BITstar""], ""start_state_valid"": true, ""start_state_invalid_reason"": null}",align_cubes_group_no_obs_20260527_203658,align_cubes,group_no_obs,2026-05-27 20:36:58,True,align_cubes_group_no_obs_20260527_203658_events.csv,static,no_obs,,,,,,,,,2026-05-27 20:37:50.344
514,2026-05-27T20:37:50.485,OMPL_PLAN,OK,left,,pick(cube4) pregrasp,,RRTConnect,,97.0,108.0,,,,"[0.2078, -0.0001, 0.9882]",,,,0.04,"[-0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4942, -0.75]","[-0.4531, 0.8024, -0.0026, -1.2915, 0.002, 2.1107, -0.7608]",0.9503,,,,,,,,,,,"{""path_length"": 0.9503, ""selected_goal_q"": [-0.45305528610171175, 0.8024261636231232, -0.002580119625571824, -1.291521520783677, 0.0020392458541317517, 2.110716317224197, -0.7608469184393333]}",align_cubes_group_no_obs_20260527_203658,align_cubes,group_no_obs,2026-05-27 20:36:58,True,align_cubes_group_no_obs_20260527_203658_events.csv,static,no_obs,,,,,,,success,,2026-05-27 20:37:50.485
571,2026-05-27T20:38:00.665,OMPL_PLAN,START,left,,pick(cube4) grasp,,RRTConnect,,,,0.04,,,"[0.2699, -0.3285, 1.0573]",,,,0.04,"[-0.4534, 0.8122, -0.0034, -1.2976, 0.0018, 2.1102, -0.7608]","[-0.4435, 1.2082, 0.0039, -0.9778, 0.0027, 2.4137, -0.7608]",0.5928,,,,,"[""cube4""]",,,,,,"{""time_limit"": 6.0, ""start_q"": [-0.4534, 0.8122, -0.0034, -1.2976, 0.0018, 2.1102, -0.7608], ""goal_q"": [-0.4435, 1.2082, 0.0039, -0.9778, 0.0027, 2.4137, -0.7608], ""planner_attempts"": [""RRTConnect"", ""BITstar""], ""start_state_valid"": true, ""start_state_invalid_reason"": null}",align_cubes_group_no_obs_20260527_203658,align_cubes,group_no_obs,2026-05-27 20:36:58,True,align_cubes_group_no_obs_20260527_203658_events.csv,static,no_obs,,,,,,,,,2026-05-27 20:38:00.665
572,2026-05-27T20:38:00.817,OMPL_PLAN,OK,left,,pick(cube4) grasp,,RRTConnect,,61.0,130.0,,,,"[0.2699, -0.3285, 1.0573]",,,,0.04,"[-0.4534, 0.8122, -0.0034, -1.2976, 0.0018, 2.1102, -0.7608]","[-0.4435, 1.2082, 0.0039, -0.9778, 0.0027, 2.4137, -0.7608]",0.5928,,,,,,,,,,,"{""path_length"": 0.5928, ""selected_goal_q"": [-0.4435367343195187, 1.208197322888058, 0.0039375318675727656, -0.9777889768568093, 0.002729170860932731, 2.4137392117355194, -0.7608469184393332]}",align_cubes_group_no_obs_20260527_203658,align_cubes,group_no_obs,2026-05-27 20:36:58,True,align_cubes_group_no_obs_20260527_203658_events.csv,static,no_obs,,,,,,,success,,2026-05-27 20:38:00.817
583,2026-05-27T20:38:01.729,OMPL_PLAN,START,left,,pick(cube4) grasp,,RRTConnect,,,,0.04,,,"[0.3161, -0.3387, 0.9211]",,,,0.0403,"[-0.4438, 1.212, 0.0035, -0.9878, 0.0025, 2.4089, -0.7609]","[-0.4434, 1.2086, 0.0037, -0.9777, 0.0026, 2.4161, -0.7608]",0.0129,,,,,"[""cube4""]",,,,,,"{""time_limit"": 6.0, ""start_q"": [-0.4438, 1.212, 0.0035, -0.9878, 0.0025, 2.4089, -0.7609], ""goal_q"": [-0.4434, 1.2086, 0.0037, -0.9777, 0.0026, 2.4161, -0.7608], ""planner_attempts"": [""RRTConnect"", ""BITstar""], ""start_state_valid"": false, ""start_state_invalid_reason"": ""robot-env contact: table/1 <-> right_finger/88""}",align_cubes_group_no_obs_20260527_203658,align_cubes,group_no_obs,2026-05-27 20:36:58,True,align_cubes_group_no_obs_20260527_203658_events.csv,static,no_obs,,,,,,,,,2026-05-27 20:38:01.729
584,2026-05-27T20:38:01.792,OMPL_PLAN,OK,left,,pick(cube4) grasp,,RRTConnect,,3.0,40.0,,,,"[0.3161, -0.3387, 0.9211]",,,,0.0403,"[-0.4438, 1.212, 0.0035, -0.9878, 0.0025, 2.4089, -0.7609]","[-0.4434, 1.2086, 0.0037, -0.9777, 0.0026, 2.4161, -0.7608]",0.0129,,,,,,,,,,,"{""path_length"": 0.0129, ""selected_goal_q"": [-0.4434118413691973, 1.2085930347448262, 0.0037328582369638022, -0.9776601530812602, 0.002583025502550442, 2.4161281959965857, -0.760826499116156]}",align_cubes_group_no_obs_20260527_203658,align_cubes,group_no_obs,2026-05-27 20:36:58,True,align_cubes_group_no_obs_20260527_203658_events.csv,static,no_obs,,,,,,,success,,2026-05-27 20:38:01.792
606,2026-05-27T20:38:02.495,OMPL_PLAN,START,left,,pick(cube4) grasp,,RRTConnect,,,,0.04,,,"[0.3151, -0.3381, 0.9172]",,,,0.0381,"[-0.4437, 1.2161, 0.0034, -0.9892, 0.0024, 2.4089, -0.7609]","[-0.4533, 1.1213, -0.0025, -1.1024, 0.002, 2.3113, -0.7608]",0.1774,,,,,"[""cube4""]",,,,,,"{""time_limit"": 6.0, ""start_q"": [-0.4437, 1.2161, 0.0034, -0.9892, 0.0024, 2.4089, -0.7609], ""goal_q"": [-0.4533, 1.1213, -0.0025, -1.1024, 0.002, 2.3113, -0.7608], ""planner_attempts"": [""RRTConnect"", ""BITstar""], ""start_state_valid"": false, ""start_state_invalid_reason"": ""robot-env contact: table/1 <-> right_finger/88""}",align_cubes_group_no_obs_20260527_203658,align_cubes,group_no_obs,2026-05-27 20:36:58,True,align_cubes_group_no_obs_20260527_203658_events.csv,static,no_obs,,,,,,,,,2026-05-27 20:38:02.495
607,2026-05-27T20:38:02.670,OMPL_PLAN,OK,left,,pick(cube4) grasp,,RRTConnect,,19.0,149.0,,,,"[0.3151, -0.3381, 0.9172]",,,,0.0381,"[-0.4437, 1.2161, 0.0034, -0.9892, 0.0024, 2.4089, -0.7609]","[-0.4533, 1.1213, -0.0025, -1.1024, 0.002, 2.3113, -0.7608]",0.1774,,,,,,,,,,,"{""path_length"": 0.1774, ""selected_goal_q"": [-0.4533342522975166, 1.121321541851703, -0.002522802966064137, -1.1024325081542552, 0.001981934485302192, 2.311286739403159, -0.760826499116156]}",align_cubes_group_no_obs_20260527_203658,align_cubes,group_no_obs,2026-05-27 20:36:58,True,align_cubes_group_no_obs_20260527_203658_events.csv,static,no_obs,,,,,,,success,,2026-05-27 20:38:02.670
628,2026-05-27T20:38:03.289,OMPL_PLAN,START,left,,pick(cube4) grasp,,RRTConnect,,,,0.04,,,"[0.3144, -0.3378, 0.915]",,,,0.0367,"[-0.4437, 1.2184, 0.0033, -0.99, 0.0023, 2.4087, -0.7609]","[-0.4535, 1.1204, -0.0022, -1.1039, 0.0021, 2.3106, -0.7608]",0.1798,,,,,"[""cube4""]",,,,,,"{""time_limit"": 6.0, ""start_q"": [-0.4437, 1.2184, 0.0033, -0.99, 0.0023, 2.4087, -0.7609], ""goal_q"": [-0.4535, 1.1204, -0.0022, -1.1039, 0.0021, 2.3106, -0.7608], ""planner_attempts"": [""RRTConnect"", ""BITstar""], ""start_state_valid"": false, ""start_state_invalid_reason"": ""robot-env contact: table/1 <-> right_finger/88""}",align_cubes_group_no_obs_20260527_203658,align_cubes,group_no_obs,2026-05-27 20:36:58,True,align_cubes_group_no_obs_20260527_203658_events.csv,static,no_obs,,,,,,,,,2026-05-27 20:38:03.289
629,2026-05-27T20:38:01.463,OMPL_PLAN,OK,left,,pick(cube4) grasp,,RRTConnect,,22.0,128.0,,,,"[0.3144, -0.3378, 0.915]",,,,0.0367,"[-0.4437, 1.2184, 0.0033, -0.99, 0.0023, 2.4087, -0.7609]","[-0.4535, 1.1204, -0.0022, -1.1039, 0.0021, 2.3106, -0.7608]",0.1798,,,,,,,,,,,"{""path_length"": 0.1986, ""selected_goal_q"": [-0.4535316984529112, 1.1204379249763219, -0.0022325200744495927, -1.103860857725595, 0.002130321419853304, 2.3105960894137993, -0.7608469184393333]}",align_cubes_group_no_obs_20260527_203658,align_cubes,group_no_obs,2026-05-27 20:36:58,True,align_cubes_group_no_obs_20260527_203658_events.csv,static,no_obs,,,,,,,success,,2026-05-27 20:38:01.463
650,2026-05-27T20:38:02.102,OMPL_PLAN,START,left,,pick(cube4) grasp,,RRTConnect,,,,0.04,,,"[0.3143, -0.3377, 0.9145]",,,,0.0363,"[-0.4436, 1.2192, 0.0033, -0.9898, 0.0021, 2.4088, -0.7608]","[-0.4232, 1.1567, 0.0168, -1.0505, 0.0037, 2.3508, -0.7608]",0.1075,,,,,"[""cube4""]",,,,,,"{""time_limit"": 6.0, ""start_q"": [-0.4436, 1.2192, 0.0033, -0.9898, 0.0021, 2.4088, -0.7608], ""goal_q"": [-0.4232, 1.1567, 0.0168, -1.0505, 0.0037, 2.3508, -0.7608], ""planner_attempts"": [""RRTConnect"", ""BITstar""], ""start_state_valid"": false, ""start_state_invalid_reason"": ""robot-env contact: table/1 <-> right_finger/88""}",align_cubes_group_no_obs_20260527_203658,align_cubes,group_no_obs,2026-05-27 20:36:58,True,align_cubes_group_no_obs_20260527_203658_events.csv,static,no_obs,,,,,,,,,2026-05-27 20:38:02.102
651,2026-05-27T20:38:02.367,OMPL_PLAN,OK,left,,pick(cube4) grasp,,RRTConnect,,18.0,238.0,,,,"[0.3143, -0.3377, 0.9145]",,,,0.0363,"[-0.4436, 1.2192, 0.0033, -0.9898, 0.0021, 2.4088, -0.7608]","[-0.4232, 1.1567, 0.0168, -1.0505, 0.0037, 2.3508, -0.7608]",0.1075,,,,,,,,,,,"{""path_length"": 0.1613, ""selected_goal_q"": [-0.42316632750224614, 1.1566723754012895, 0.01675123837676302, -1.050468162633969, 0.003683665240804177, 2.3508210756148955, -0.760826499116156]}",align_cubes_group_no_obs_20260527_203658,align_cubes,group_no_obs,2026-05-27 20:36:58,True,align_cubes_group_no_obs_20260527_203658_events.csv,static,no_obs,,,,,,,success,,2026-05-27 20:38:02.367
672,2026-05-27T20:38:02.948,OMPL_PLAN,START,left,,pick(cube4) grasp,,RRTConnect,,,,0.04,,,"[0.3144, -0.3377, 0.9143]",,,,0.0362,"[-0.4437, 1.2198, 0.0033, -0.9891, 0.0019, 2.4088, -0.7608]","[-0.4233, 1.155, 0.0169, -1.053, 0.0038, 2.3496, -0.7608]",0.1113,,,,,"[""cube4""]",,,,,,"{""time_limit"": 6.0, ""start_q"": [-0.4437, 1.2198, 0.0033, -0.9891, 0.0019, 2.4088, -0.7608], ""goal_q"": [-0.4233, 1.155, 0.0169, -1.053, 0.0038, 2.3496, -0.7608], ""planner_attempts"": [""RRTConnect"", ""BITstar""], ""start_state_valid"": false, ""start_state_invalid_reason"": ""robot-env contact: table/1 <-> right_finger/88""}",align_cubes_group_no_obs_20260527_203658,align_cubes,group_no_obs,2026-05-27 20:36:58,True,align_cubes_group_no_obs_20260527_203658_events.csv,static,no_obs,,,,,,,,,2026-05-27 20:38:02.948
673,2026-05-27T20:38:03.150,OMPL_PLAN,OK,left,,pick(cube4) grasp,,RRTConnect,,16.0,167.0,,,,"[0.3144, -0.3377, 0.9143]",,,,0.0362,"[-0.4437, 1.2198, 0.0033, -0.9891, 0.0019, 2.4088, -0.7608]","[-0.4233, 1.155, 0.0169, -1.053, 0.0038, 2.3496, -0.7608]",0.1113,,,,,,,,,,,"{""path_length"": 0.1442, ""selected_goal_q"": [-0.42326604756555863, 1.1550482180021644, 0.016872393662781305, -1.0530160936016626, 0.0038218908675811914, 2.3496495202212313, -0.7608469184393333]}",align_cubes_group_no_obs_20260527_203658,align_cubes,group_no_obs,2026-05-27 20:36:58,True,align_cubes_group_no_obs_20260527_203658_events.csv,static,no_obs,,,,,,,success,,2026-05-27 20:38:03.150
699,2026-05-27T20:38:03.995,OMPL_PLAN,START,left,,recovery safe_hover,,RRTConnect,,,,0.04,,,"[0.3131, -0.3393, 0.9146]",,,,0.033,"[-0.4459, 1.2167, 0.0028, -0.9937, 0.0033, 2.4082, -0.7631]","[0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75]",1.2854,,,,,[],,,,,,"{""time_limit"": 6.0, ""start_q"": [-0.4459, 1.2167, 0.0028, -0.9937, 0.0033, 2.4082, -0.7631], ""goal_q"": [0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75], ""planner_attempts"": [""RRTConnect"", ""BITstar""], ""start_state_valid"": false, ""start_state_invalid_reason"": ""robot-env contact: table/1 <-> right_finger/88""}",align_cubes_group_no_obs_20260527_203658,align_cubes,group_no_obs,2026-05-27 20:36:58,True,align_cubes_group_no_obs_20260527_203658_events.csv,static,no_obs,,,,,,,,,2026-05-27 20:38:03.995
700,2026-05-27T20:38:04.419,OMPL_PLAN,OK,left,,recovery safe_hover,,RRTConnect,,150.0,402.0,,,,"[0.3131, -0.3393, 0.9146]",,,,0.033,"[-0.4459, 1.2167, 0.0028, -0.9937, 0.0033, 2.4082, -0.7631]","[0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75]",1.2854,,,,,,,,,,,"{""path_length"": 1.478, ""selected_goal_q"": [0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75]}",align_cubes_group_no_obs_20260527_203658,align_cubes,group_no_obs,2026-05-27 20:36:58,True,align_cubes_group_no_obs_20260527_203658_events.csv,static,no_obs,,,,,,,success,,2026-05-27 20:38:04.419
738,2026-05-27T20:38:06.076,OMPL_PLAN,START,left,,pick(cube4) pregrasp,,RRTConnect,,,,0.04,,,"[0.2078, -0.0001, 0.9882]",,,,0.04,"[-0.0, 0.5373, -0.0002, -1.9846, -0.0001, 2.4942, -0.75]","[0.0364, 0.2876, 0.0239, -1.7276, -0.0071, 2.0307, -0.7026]",0.5895,,,,,[],,,,,,"{""time_limit"": 6.0, ""start_q"": [-0.0, 0.5373, -0.0002, -1.9846, -0.0001, 2.4942, -0.75], ""goal_q"": [0.0364, 0.2876, 0.0239, -1.7276, -0.0071, 2.0307, -0.7026], ""planner_attempts"": [""RRTConnect"", ""BITstar""], ""start_state_valid"": true, ""start_state_invalid_reason"": null}",align_cubes_group_no_obs_20260527_203658,align_cubes,group_no_obs,2026-05-27 20:36:58,True,align_cubes_group_no_obs_20260527_203658_events.csv,static,no_obs,,,,,,,,,2026-05-27 20:38:06.076
